Title,Authors,Journal,Year,Published,E-published,Volume,Issue,Pages,DOI,PMID,Labels,Qualifiers,IUID,URL,DOI URL,PubMed URL
Genome-wide association analyses identify 18 new loci associated with serum urate concentrations.,"Köttgen A, Albrecht E, Teumer A, Vitart V, Krumsiek J, Hundertmark C, Pistis G, Ruggiero D, O'Seaghdha CM, Haller T, Yang Q, Tanaka T, Johnson AD, Kutalik Z, Smith AV, Shi J, Struchalin M, Middelberg RP, Brown MJ, Gaffo AL, Pirastu N, Li G, Hayward C, Zemunik T, Huffman J, Yengo L, Zhao JH, Demirkan A, Feitosa MF, Liu X, Malerba G, Lopez LM, van der Harst P, Li X, Kleber ME, Hicks AA, Nolte IM, Johansson A, Murgia F, Wild SH, Bakker SJ, Peden JF, Dehghan A, Steri M, Tenesa A, Lagou V, Salo P, Mangino M, Rose LM, Lehtimäki T, Woodward OM, Okada Y, Tin A, Müller C, Oldmeadow C, Putku M, Czamara D, Kraft P, Frogheri L, Thun GA, Grotevendt A, Gislason GK, Harris TB, Launer LJ, McArdle P, Shuldiner AR, Boerwinkle E, Coresh J, Schmidt H, Schallert M, Martin NG, Montgomery GW, Kubo M, Nakamura Y, Tanaka T, Munroe PB, Samani NJ, Jacobs DR, Liu K, D'Adamo P, Ulivi S, Rotter JI, Psaty BM, Vollenweider P, Waeber G, Campbell S, Devuyst O, Navarro P, Kolcic I, Hastie N, Balkau B, Froguel P, Esko T, Salumets A, Khaw KT, Langenberg C, Wareham NJ, Isaacs A, Kraja A, Zhang Q, Wild PS, Scott RJ, Holliday EG, Org E, Viigimaa M, Bandinelli S, Metter JE, Lupo A, Trabetti E, Sorice R, Döring A, Lattka E, Strauch K, Theis F, Waldenberger M, Wichmann HE, Davies G, Gow AJ, Bruinenberg M, LifeLines Cohort Study , Stolk RP, Kooner JS, Zhang W, Winkelmann BR, Boehm BO, Lucae S, Penninx BW, Smit JH, Curhan G, Mudgal P, Plenge RM, Portas L, Persico I, Kirin M, Wilson JF, Mateo Leach I, van Gilst WH, Goel A, Ongen H, Hofman A, Rivadeneira F, Uitterlinden AG, Imboden M, von Eckardstein A, Cucca F, Nagaraja R, Piras MG, Nauck M, Schurmann C, Budde K, Ernst F, Farrington SM, Theodoratou E, Prokopenko I, Stumvoll M, Jula A, Perola M, Salomaa V, Shin SY, Spector TD, Sala C, Ridker PM, Kähönen M, Viikari J, Hengstenberg C, Nelson CP, CARDIoGRAM Consortium , DIAGRAM Consortium , ICBP Consortium , MAGIC Consortium , Meschia JF, Nalls MA, Sharma P, Singleton AB, Kamatani N, Zeller T, Burnier M, Attia J, Laan M, Klopp N, Hillege HL, Kloiber S, Choi H, Pirastu M, Tore S, Probst-Hensch NM, Völzke H, Gudnason V, Parsa A, Schmidt R, Whitfield JB, Fornage M, Gasparini P, Siscovick DS, Polašek O, Campbell H, Rudan I, Bouatia-Naji N, Metspalu A, Loos RJ, van Duijn CM, Borecki IB, Ferrucci L, Gambaro G, Deary IJ, Wolffenbuttel BH, Chambers JC, März W, Pramstaller PP, Snieder H, Gyllensten U, Wright AF, Navis G, Watkins H, Witteman JC, Sanna S, Schipf S, Dunlop MG, Tönjes A, Ripatti S, Soranzo N, Toniolo D, Chasman DI, Raitakari O, Kao WH, Ciullo M, Fox CS, Caulfield M, Bochud M, Gieger C",Nat. Genet.,2013,2013-02-00,2012-12-25,45,2,145-154,10.1038/ng.2500,23263486,NGI Uppsala (SNP&SEQ Technology Platform),,f05ab5b610ee4bf89dc0eb508779ef00,https://publications.scilifelab.se/publication/f05ab5b610ee4bf89dc0eb508779ef00,https://doi.org/10.1038/ng.2500,https://www.ncbi.nlm.nih.gov/pubmed/23263486
Workshop on laboratory protocol standards for the Molecular Methods Database.,"Klingström T, Soldatova L, Stevens R, Roos TE, Swertz MA, Müller KM, Kalaš M, Lambrix P, Taussig MJ, Litton JE, Landegren U, Bongcam-Rudloff E",N Biotechnol,2013,2013-01-25,2012-06-13,30,2,109-113,10.1016/j.nbt.2012.05.019,22687389,PLA Proteomics,,7b5bddd8bc1c4c31a6a8f62a59e234ac,https://publications.scilifelab.se/publication/7b5bddd8bc1c4c31a6a8f62a59e234ac,https://doi.org/10.1016/j.nbt.2012.05.019,https://www.ncbi.nlm.nih.gov/pubmed/22687389
Protein tag-mediated conjugation of oligonucleotides to recombinant affinity binders for proximity ligation.,"Gu GJ, Friedman M, Jost C, Johnsson K, Kamali-Moghaddam M, Plückthun A, Landegren U, Söderberg O",N Biotechnol,2013,2013-01-25,2012-06-06,30,2,144-152,10.1016/j.nbt.2012.05.005,22664266,PLA Proteomics,,9c786f1bc8bb4c8c8d8de227ac395e4f,https://publications.scilifelab.se/publication/9c786f1bc8bb4c8c8d8de227ac395e4f,https://doi.org/10.1016/j.nbt.2012.05.005,https://www.ncbi.nlm.nih.gov/pubmed/22664266
Multiplex protein detection with DNA readout via mass spectrometry.,"Flanigon J, Kamali-Moghaddam M, Burbulis I, Annink C, Steffen M, Oeth P, Brent R, van den Boom D, Landegren U, Cantor C",N Biotechnol,2013,2013-01-25,2012-12-04,30,2,153-158,10.1016/j.nbt.2012.11.003,23201185,PLA Proteomics,,dd2df100118046b5bd0e391d60c77107,https://publications.scilifelab.se/publication/dd2df100118046b5bd0e391d60c77107,https://doi.org/10.1016/j.nbt.2012.11.003,https://www.ncbi.nlm.nih.gov/pubmed/23201185
DNA methylation in the Neuropeptide S Receptor 1 (NPSR1) promoter in relation to asthma and environmental factors.,"Reinius LE, Gref A, Sääf A, Acevedo N, Joerink M, Kupczyk M, D'Amato M, Bergström A, Melén E, Scheynius A, Dahlén SE, BIOAIR Study Group , Pershagen G, Söderhäll C, Kere J",PLoS ONE,2013,2013-01-23,2013-01-23,8,1,e53877,10.1371/journal.pone.0053877,23372674,Mutation Analysis Facility (MAF),,c241a08918ae412aa88963b509d13d63,https://publications.scilifelab.se/publication/c241a08918ae412aa88963b509d13d63,https://doi.org/10.1371/journal.pone.0053877,https://www.ncbi.nlm.nih.gov/pubmed/23372674
Unveiling distribution patterns of freshwater phytoplankton by a next generation sequencing based approach.,"Eiler A, Drakare S, Bertilsson S, Pernthaler J, Peura S, Rofner C, Simek K, Yang Y, Znachor P, Lindström ES",PLoS ONE,2013,2013-01-22,2013-01-22,8,1,e53516,10.1371/journal.pone.0053516,23349714,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production)",,39fee09c147549d49b073f4fa59ac00b,https://publications.scilifelab.se/publication/39fee09c147549d49b073f4fa59ac00b,https://doi.org/10.1371/journal.pone.0053516,https://www.ncbi.nlm.nih.gov/pubmed/23349714
Genomic insights into the atopic eczema-associated skin commensal yeast Malassezia sympodialis.,"Gioti A, Nystedt B, Li W, Xu J, Andersson A, Averette AF, Münch K, Wang X, Kappauf C, Kingsbury JM, Kraak B, Walker LA, Johansson HJ, Holm T, Lehtiö J, Stajich JE, Mieczkowski P, Kahmann R, Kennell JC, Cardenas ME, Lundeberg J, Saunders CW, Boekhout T, Dawson TL, Munro CA, de Groot PW, Butler G, Heitman J, Scheynius A",MBio,2013,2013-01-22,2013-01-22,4,1,e00572-e00512,10.1128/mBio.00572-12,23341551,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production)",,d8f759d520a4451786bdaf27f5d04886,https://publications.scilifelab.se/publication/d8f759d520a4451786bdaf27f5d04886,https://doi.org/10.1128/mBio.00572-12,https://www.ncbi.nlm.nih.gov/pubmed/23341551
DNA-binding specificities of human transcription factors.,"Jolma A, Yan J, Whitington T, Toivonen J, Nitta KR, Rastas P, Morgunova E, Enge M, Taipale M, Wei G, Palin K, Vaquerizas JM, Vincentelli R, Luscombe NM, Hughes TR, Lemaire P, Ukkonen E, Kivioja T, Taipale J",Cell,2013,2013-01-17,2013-01-22,152,1-2,327-339,10.1016/j.cell.2012.12.009,23332764,Karolinska High Throughput Center (KHTC),,8eea4041c6b445b58bb04c77b59cbe11,https://publications.scilifelab.se/publication/8eea4041c6b445b58bb04c77b59cbe11,https://doi.org/10.1016/j.cell.2012.12.009,https://www.ncbi.nlm.nih.gov/pubmed/23332764
A genome-wide association study identifies genomic regions for virulence in the non-model organism Heterobasidion annosum s.s.,"Dalman K, Himmelstrand K, Olson Å, Lind M, Brandström-Durling M, Stenlid J",PLoS ONE,2013,2013-01-16,2013-01-16,8,1,e53525,10.1371/journal.pone.0053525,23341945,NGI Uppsala (SNP&SEQ Technology Platform),,5a64498b168244c5ae9d722fbce39952,https://publications.scilifelab.se/publication/5a64498b168244c5ae9d722fbce39952,https://doi.org/10.1371/journal.pone.0053525,https://www.ncbi.nlm.nih.gov/pubmed/23341945
Meta-analysis investigating associations between healthy diet and fasting glucose and insulin levels and modification by loci associated with glucose homeostasis in data from 15 cohorts.,"Nettleton JA, Hivert MF, Lemaitre RN, McKeown NM, Mozaffarian D, Tanaka T, Wojczynski MK, Hruby A, Djoussé L, Ngwa JS, Follis JL, Dimitriou M, Ganna A, Houston DK, Kanoni S, Mikkilä V, Manichaikul A, Ntalla I, Renström F, Sonestedt E, van Rooij FJ, Bandinelli S, de Koning L, Ericson U, Hassanali N, Kiefte-de Jong JC, Lohman KK, Raitakari O, Papoutsakis C, Sjogren P, Stirrups K, Ax E, Deloukas P, Groves CJ, Jacques PF, Johansson I, Liu Y, McCarthy MI, North K, Viikari J, Zillikens MC, Dupuis J, Hofman A, Kolovou G, Mukamal K, Prokopenko I, Rolandsson O, Seppälä I, Cupples LA, Hu FB, Kähönen M, Uitterlinden AG, Borecki IB, Ferrucci L, Jacobs DR, Kritchevsky SB, Orho-Melander M, Pankow JS, Lehtimäki T, Witteman JC, Ingelsson E, Siscovick DS, Dedoussis G, Meigs JB, Franks PW",Am. J. Epidemiol.,2013,2013-01-15,2012-12-21,177,2,103-115,10.1093/aje/kws297,23255780,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production)",,1208d0060f064ad5b8eed96dcd21e652,https://publications.scilifelab.se/publication/1208d0060f064ad5b8eed96dcd21e652,https://doi.org/10.1093/aje/kws297,https://www.ncbi.nlm.nih.gov/pubmed/23255780
A beta-mixture quantile normalization method for correcting probe design bias in Illumina Infinium 450 k DNA methylation data.,"Teschendorff AE, Marabita F, Lechner M, Bartlett T, Tegner J, Gomez-Cabrero D, Beck S",Bioinformatics,2013,2013-01-15,2012-11-24,29,2,189-196,10.1093/bioinformatics/bts680,23175756,Bioinformatics Support and Infrastructure,,8612a29d126645759788621e019e0ea4,https://publications.scilifelab.se/publication/8612a29d126645759788621e019e0ea4,https://doi.org/10.1093/bioinformatics/bts680,https://www.ncbi.nlm.nih.gov/pubmed/23175756
Gene expression deregulation in postnatal skeletal muscle of TK2 deficient mice reveals a lower pool of proliferating myogenic progenitor cells.,"Paredes JA, Zhou X, Höglund S, Karlsson A",PLoS ONE,2013,2013-01-14,2013-01-14,8,1,e53698,10.1371/journal.pone.0053698,23341978,Bioinformatics and Expression Analysis (BEA),,baa73d4e57d84fffa56934c8956bf61b,https://publications.scilifelab.se/publication/baa73d4e57d84fffa56934c8956bf61b,https://doi.org/10.1371/journal.pone.0053698,https://www.ncbi.nlm.nih.gov/pubmed/23341978
Exome RNA sequencing reveals rare and novel alternative transcripts.,"Halvardson J, Zaghlool A, Feuk L",Nucleic Acids Res.,2013,2013-01-07,2012-09-04,41,1,e6,10.1093/nar/gks816,22941640,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production), NGI Uppsala (Uppsala Genome Center)",,32222c65cf914e8ba642562dc9c16b20,https://publications.scilifelab.se/publication/32222c65cf914e8ba642562dc9c16b20,https://doi.org/10.1093/nar/gks816,https://www.ncbi.nlm.nih.gov/pubmed/22941640
A chromosome-centric human proteome project (C-HPP) to characterize the sets of proteins encoded in chromosome 17.,"Liu S, Im H, Bairoch A, Cristofanilli M, Chen R, Deutsch EW, Dalton S, Fenyo D, Fanayan S, Gates C, Gaudet P, Hincapie M, Hanash S, Kim H, Jeong SK, Lundberg E, Mias G, Menon R, Mu Z, Nice E, Paik YK, Uhlen M, Wells L, Wu SL, Yan F, Zhang F, Zhang Y, Snyder M, Omenn GS, Beavis RC, Hancock WS",J. Proteome Res.,2013,2013-01-04,2012-12-25,12,1,45-57,10.1021/pr300985j,23259914,Cell Profiling,,97551f87fce64e9ea072d060659c720c,https://publications.scilifelab.se/publication/97551f87fce64e9ea072d060659c720c,https://doi.org/10.1021/pr300985j,https://www.ncbi.nlm.nih.gov/pubmed/23259914
RNA deep sequencing as a tool for selection of cell lines for systematic subcellular localization of all human proteins.,"Danielsson F, Wiking M, Mahdessian D, Skogs M, Ait Blal H, Hjelmare M, Stadler C, Uhlén M, Lundberg E",J. Proteome Res.,2013,2013-01-04,2012-12-12,12,1,299-307,10.1021/pr3009308,23227862,Cell Profiling,,a897a3ab2afe4d01bcf41c0404b265d0,https://publications.scilifelab.se/publication/a897a3ab2afe4d01bcf41c0404b265d0,https://doi.org/10.1021/pr3009308,https://www.ncbi.nlm.nih.gov/pubmed/23227862
"Biomarker discovery in non-small cell lung cancer: integrating gene expression profiling, meta-analysis, and tissue microarray validation.","Botling J, Edlund K, Lohr M, Hellwig B, Holmberg L, Lambe M, Berglund A, Ekman S, Bergqvist M, Pontén F, König A, Fernandes O, Karlsson M, Helenius G, Karlsson C, Rahnenführer J, Hengstler JG, Micke P",Clin. Cancer Res.,2013,2013-01-01,2012-10-04,19,1,194-204,10.1158/1078-0432.CCR-12-1139,23032747,"Array and Analysis Facility, Tissue Profiling",,3c825df5e171438792031ef930fdba9a,https://publications.scilifelab.se/publication/3c825df5e171438792031ef930fdba9a,https://doi.org/10.1158/1078-0432.CCR-12-1139,https://www.ncbi.nlm.nih.gov/pubmed/23032747
The genetic structure of the Lithuanian wolf population,"Baltrūnaitė L, Balčiauskas L, Åkesson M",Open Life Sci,2013,2013-01-01,2013-01-01,8,5,,10.2478/s11535-013-0154-9,,NGI Uppsala (Uppsala Genome Center),,5f0845b0df504bca81b169af4038d592,https://publications.scilifelab.se/publication/5f0845b0df504bca81b169af4038d592,https://doi.org/10.2478/s11535-013-0154-9,
Proceedings of the 15th International Congress on Circumpolar Health,,International Journal of Circumpolar Health,2013,2013-01-00,2013-08-05,72,1,22447,10.3402/ijch.v72i0.22447,,NGI Uppsala (Uppsala Genome Center),,16838ea4f35f48159159929c6f33659c,https://publications.scilifelab.se/publication/16838ea4f35f48159159929c6f33659c,https://doi.org/10.3402/ijch.v72i0.22447,
Large-scale association analysis identifies new risk loci for coronary artery disease.,"CARDIoGRAMplusC4D Consortium N, Deloukas P, Kanoni S, Willenborg C, Farrall M, Assimes TL, Thompson JR, Ingelsson E, Saleheen D, Erdmann J, Goldstein BA, Stirrups K, König IR, Cazier J, Johansson A, Hall AS, Lee J, Willer CJ, Chambers JC, Esko T, Folkersen L, Goel A, Grundberg E, Havulinna AS, Ho WK, Hopewell JC, Eriksson N, Kleber ME, Kristiansson K, Lundmark P, Lyytikäinen L, Rafelt S, Shungin D, Strawbridge RJ, Thorleifsson G, Tikkanen E, Van Zuydam N, Voight BF, Waite LL, Zhang W, Ziegler A, Absher D, Altshuler D, Balmforth AJ, Barroso I, Braund PS, Burgdorf C, Claudi-Boehm S, Cox D, Dimitriou M, Do R, DIAGRAM Consortium N, CARDIOGENICS Consortium N, Doney ASF, El Mokhtari N, Eriksson P, Fischer K, Fontanillas P, Franco-Cereceda A, Gigante B, Groop L, Gustafsson S, Hager J, Hallmans G, Han B, Hunt SE, Kang HM, Illig T, Kessler T, Knowles JW, Kolovou G, Kuusisto J, Langenberg C, Langford C, Leander K, Lokki M, Lundmark A, McCarthy MI, Meisinger C, Melander O, Mihailov E, Maouche S, Morris AD, Müller-Nurasyid M, MuTHER Consortium N, Nikus K, Peden JF, Rayner NW, Rasheed A, Rosinger S, Rubin D, Rumpf MP, Schäfer A, Sivananthan M, Song C, Stewart AFR, Tan S, Thorgeirsson G, van der Schoot CE, Wagner PJ, Wellcome Trust Case Control Consortium N, Wells GA, Wild PS, Yang T, Amouyel P, Arveiler D, Basart H, Boehnke M, Boerwinkle E, Brambilla P, Cambien F, Cupples AL, de Faire U, Dehghan A, Diemert P, Epstein SE, Evans A, Ferrario MM, Ferrières J, Gauguier D, Go AS, Goodall AH, Gudnason V, Hazen SL, Holm H, Iribarren C, Jang Y, Kähönen M, Kee F, Kim H, Klopp N, Koenig W, Kratzer W, Kuulasmaa K, Laakso M, Laaksonen R, Lee J, Lind L, Ouwehand WH, Parish S, Park JE, Pedersen NL, Peters A, Quertermous T, Rader DJ, Salomaa V, Schadt E, Shah SH, Sinisalo J, Stark K, Stefansson K, Trégouët D, Virtamo J, Wallentin L, Wareham N, Zimmermann ME, Nieminen MS, Hengstenberg C, Sandhu MS, Pastinen T, Syvänen A, Hovingh GK, Dedoussis G, Franks PW, Lehtimäki T, Metspalu A, Zalloua PA, Siegbahn A, Schreiber S, Ripatti S, Blankenberg SS, Perola M, Clarke R, Boehm BO, O'Donnell C, Reilly MP, März W, Collins R, Kathiresan S, Hamsten A, Kooner JS, Thorsteinsdottir U, Danesh J, Palmer CNA, Roberts R, Watkins H, Schunkert H, Samani NJ",Nat. Genet.,2013,2013-01-00,2012-12-04,45,1,25-33,10.1038/ng.2480,23202125,NGI Uppsala (SNP&SEQ Technology Platform),,2736819dd2974cf7ae1ed7a88f420b76,https://publications.scilifelab.se/publication/2736819dd2974cf7ae1ed7a88f420b76,https://doi.org/10.1038/ng.2480,https://www.ncbi.nlm.nih.gov/pubmed/23202125
450K-array analysis of chronic lymphocytic leukemia cells reveals global DNA methylation to be relatively stable over time and similar in resting and proliferative compartments.,"Cahill N, Bergh AC, Kanduri M, Göransson-Kultima H, Mansouri L, Isaksson A, Ryan F, Smedby KE, Juliusson G, Sundström C, Rosén A, Rosenquist R",Leukemia,2013,2013-01-00,2012-08-28,27,1,150-158,10.1038/leu.2012.245,22922567,"Array and Analysis Facility, NGI Uppsala (SNP&SEQ Technology Platform)",,46a18a9c8aaf4db1b6effc79fdc3f06a,https://publications.scilifelab.se/publication/46a18a9c8aaf4db1b6effc79fdc3f06a,https://doi.org/10.1038/leu.2012.245,https://www.ncbi.nlm.nih.gov/pubmed/22922567
Non-heritable genetics of human disease: spotlight on post-zygotic genetic variation acquired during lifetime.,"Forsberg LA, Absher D, Dumanski JP",J. Med. Genet.,2013,2013-01-00,2012-11-23,50,1,1-10,10.1136/jmedgenet-2012-101322,23172682,NGI Uppsala (SNP&SEQ Technology Platform),,5c5adba54ca245a89e135b8b6bb343d7,https://publications.scilifelab.se/publication/5c5adba54ca245a89e135b8b6bb343d7,https://doi.org/10.1136/jmedgenet-2012-101322,https://www.ncbi.nlm.nih.gov/pubmed/23172682
"First Genome Sequence of a Syntrophic Acetate-Oxidizing Bacterium, Tepidanaerobacter acetatoxydans Strain Re1.","Manzoor S, Bongcam-Rudloff E, Schnürer A, Müller B",Genome Announc,2013,2013-01-00,2013-02-21,1,1,,10.1128/genomeA.00213-12,23469343,NGI Uppsala (Uppsala Genome Center),,bc889656aee749f4b8890968a40491f7,https://publications.scilifelab.se/publication/bc889656aee749f4b8890968a40491f7,https://doi.org/10.1128/genomeA.00213-12,https://www.ncbi.nlm.nih.gov/pubmed/23469343
Genome-wide profiling of target genes for the systemic lupus erythematosus-associated transcription factors IRF5 and STAT4.,"Wang C, Sandling JK, Hagberg N, Berggren O, Sigurdsson S, Karlberg O, Rönnblom L, Eloranta ML, Syvänen AC",Ann. Rheum. Dis.,2013,2013-01-00,2012-06-26,72,1,96-103,10.1136/annrheumdis-2012-201364,22730365,NGI Uppsala (SNP&SEQ Technology Platform),,c3f96c94d1b34e9bbc91a346e4a18cf2,https://publications.scilifelab.se/publication/c3f96c94d1b34e9bbc91a346e4a18cf2,https://doi.org/10.1136/annrheumdis-2012-201364,https://www.ncbi.nlm.nih.gov/pubmed/22730365
"The A-CD analogue of 16β,17α-estriol is a potent and highly selective estrogen receptor β agonist","Sauvée C, Schäfer A, Sundén H, Ma JN, Gustavsson AL, Burstein ES, Olsson R",Med. Chem. Commun.,2013,2013-00-00,2013-00-00,4,11,1439,10.1039/c3md00194f,,Chemical Biology Consortium Sweden (CBCS),Collaborative,c282a323456c429f85c223e3604521ac,https://publications.scilifelab.se/publication/c282a323456c429f85c223e3604521ac,https://doi.org/10.1039/c3md00194f,
